status	id	name
U	08218	honey cereals ready-to-eat
U	08218	quaker 100% natural granola with oats cereals ready-to-eat
U	08218	wheat cereals ready-to-eat
U	08220	low fat 100% natural granola with raisins cereals ready-to-eat
U	08221	butter flavor cereals
U	08225	fruit and cream variety cereals
U	08228	dates and walnuts cereals
U	08228	raisins cereals
U	08239	berry burst cheerios cereals ready-to-eat
U	08239	triple berry cereals ready-to-eat
U	08240	oat bran cereals
U	08240	quaker/mother's oat bran cereals
U	08243	honey nut clusters cereals ready-to-eat
U	08244	fiber one bran cereal cereals ready-to-eat
U	08245	hearty raisin cereals ready-to-eat
U	08245	oatmeal crisp cereals ready-to-eat
U	08247	total raisin bran cereals ready-to-eat
U	08249	no salt cereals
U	08252	quaker multigrain oatmeal cereals
U	08252	salt cereals
U	08259	kellogg's crispix cereals ready-to-eat
U	08261	raisin nut bran cereals ready-to-eat
U	08262	basic 4 cereals ready-to-eat
U	08263	apple cinnamon cheerios cereals ready-to-eat
U	08267	frosted cheerios cereals ready-to-eat
U	08268	frankenberry cereals ready-to-eat
U	08270	count chocula cereals ready-to-eat
U	08272	cinnamon toast crunch cereals ready-to-eat
U	08273	boo berry cereals ready-to-eat
U	08274	berry berry kix cereals ready-to-eat
U	08277	nature valley low fat fruit granola cereals ready-to-eat
U	08284	kellogg's low fat granola with raisins cereals ready-to-eat
U	08286	kellogg's mueslix cereals ready-to-eat
U	08288	kellogg's rice krispies treats cereal cereals ready-to-eat
U	08290	fiber 7 flakes cereals ready-to-eat
U	08305	waffle crisp cereals ready-to-eat
U	08309	kellogg's honey crunch corn flakes cereals ready-to-eat
U	08314	quick cereals
U	08316	hominy grits cereals
U	08316	white cereals
U	08318	kellogg's smart start strong heart antioxidants cereal cereals ready-to-eat
U	08346	colossal crunch cereals ready-to-eat
U	08347	berry colossal crunch cereals ready-to-eat
U	08348	crispy rice cereals ready-to-eat
U	08349	tootie fruities cereals ready-to-eat
U	08351	mother's peanut butter bumpers cereal cereals ready-to-eat
U	08352	mother's toasted oat bran cereal cereals ready-to-eat
U	08353	mother's cinnamon oat crunch cereals ready-to-eat
U	08354	mother's graham bumpers cereals ready-to-eat
U	08355	mother's cocoa bumpers cereals ready-to-eat
U	08363	kretschmer toasted wheat bran cereals ready-to-eat
U	08365	bagged cereal cereals ready-to-eat
U	08365	shredded wheat cereals ready-to-eat
U	08366	kretschmer wheat germ cereals ready-to-eat
U	08366	regular cereals ready-to-eat
U	08366	sun country cereals ready-to-eat
U	08370	rice crunchins cereals ready-to-eat
U	08376	kellogg's marshmallow froot loops cereals ready-to-eat
U	08380	raisin bran crunch cereals ready-to-eat
U	08383	kellogg's special k red berries cereals ready-to-eat
U	08384	kellogg's mini-wheats cereals ready-to-eat
U	08384	unfrosted bite size cereals ready-to-eat
U	08386	kashi golean crunch! cereals ready-to-eat
U	08387	honey toasted oat cereals ready-to-eat
U	08388	kashi 7 whole grain puffs cereals ready-to-eat
U	08389	kashi 7 whole grain honey puffs cereals ready-to-eat
U	08390	kashi good friends cereals ready-to-eat
U	08393	kashi golean cereals ready-to-eat
U	08402	quick oats cereals
U	08409	frosted flakes cereals ready-to-eat
U	08410	cinnamon-spice cereals
U	08411	brown sugar cereals
U	08411	dinosaur eggs cereals
U	08435	uncle sam cereal cereals ready-to-eat
U	08436	raisin and spice cereals
U	08444	redeye gravy & country ham flavor cereals
U	08449	instant grits product with american cheese flavor cereals
U	08450	ham 'n' cheese flavor cereals
U	08450	instant grits cereals
U	08451	quick oats with iron cereals
U	08452	whole wheat natural cereal cereals
U	08453	kellogg's special k chocolatey strawberry cereals ready-to-eat
U	08459	bite size cereals ready-to-eat
U	08459	frosted mini-wheats cereals ready-to-eat
U	08459	maple & brown sugar cereals ready-to-eat
U	08462	organic promise autumn wheat cereals ready-to-eat
U	08463	strawberry fields cereals ready-to-eat
U	08469	reduced sugar frosted flakes cereal cereals ready-to-eat
U	08471	special k protein plus cereals ready-to-eat
U	08476	honey buzzers cereals ready-to-eat
U	08478	golden puffs cereals ready-to-eat
U	08481	honey graham squares cereals ready-to-eat
U	08484	raisin bran cereal cereals ready-to-eat
U	08487	blueberry muffin tops cereal cereals ready-to-eat
U	08488	farina hot wheat cereal cereals
U	08489	maple & brown sugar hot wheat cereal cereals
U	08491	honey nut toasty o's cereals ready-to-eat
U	08493	apple zings cereals ready-to-eat
U	08494	cinnamon toasters cereals ready-to-eat
U	08495	cocoa dyno-bites cereals ready-to-eat
U	08500	frosted mini spooners cereals ready-to-eat
U	08501	fruity dyno-bites cereals ready-to-eat
U	08504	ralston enriched wheat bran flakes cereals ready-to-eat
U	08505	ralston corn biscuits cereals ready-to-eat
U	08506	ralston corn flakes cereals ready-to-eat
U	08507	ralston crispy hexagons cereals ready-to-eat
U	08508	usda commodity corn and rice (includes all commodity brands) cereals ready-to-eat
U	08509	usda commodity rice crisps (includes all commodity brands) cereals ready-to-eat
U	08510	milk and cereal bar
U	08511	original cereals
U	08511	plain cereals
U	08512	chocolate cereals
U	08512	prepared with water cereals
U	08513	chocolate lucky charms cereals ready-to-eat
U	08531	fruit & yogurt cereals ready-to-eat
U	08531	special k cereals ready-to-eat
U	08537	kashi 7 whole grain flakes cereals ready-to-eat
U	08538	heart to heart cereals ready-to-eat
U	08538	kashi cereals ready-to-eat
U	08538	oat flakes & blueberry clusters cereals ready-to-eat
U	08539	cinnamon harvest cereals ready-to-eat
U	08542	frosted mini-wheats bite size strawberry delight cereals ready-to-eat
U	08543	special k vanilla almond cereals ready-to-eat
U	08544	post great grains cranberry almond crunch cereals ready-to-eat
U	08546	rice and wheat cereal bar
U	08549	quaker honey graham life cereal cereals ready-to-eat
U	08550	christmas crunch cereals ready-to-eat
U	08553	strawberry cereals ready-to-eat
U	08553	yogurt burst cereals ready-to-eat
U	08554	post selects maple pecan crunch cereals ready-to-eat
U	08560	honey almond flax cereals ready-to-eat
U	08560	kashi go lean crunch! cereals ready-to-eat
U	08561	hearty honey & cinnamon cereals
U	08562	creamy truly vanilla cereals
U	08562	kashi go lean hot cereal cereals
U	08567	kashi 7 whole grain nuggets cereals ready-to-eat
U	08568	apple cinnamon cereals
U	08569	golden brown maple cereals
U	08569	kashi heart to heart cereals
U	08571	organic flax plus cereals ready-to-eat
U	08571	pumpkin granola cereals ready-to-eat
U	08575	2 1/2 minute cook time cereals
U	08577	stove-top cereals
U	08578	1 minute cook time cereals
U	08578	cooked with water cereals
U	08578	cream of wheat cereals
U	08578	microwaved cereals
U	08578	without salt cereals
U	08579	25% less sugar cinnamon toast crunch cereals ready-to-eat
U	08580	dry mix (corn and soy flours) incaparina
U	08580	incaparina
U	08580	unprepared incaparina
U	08582	dora the explorer cereals ready-to-eat
U	08583	fruity cheerios cereals ready-to-eat
U	08584	kellogg's special k chocolatey delight cereals ready-to-eat
U	08586	25% less sugar trix cereals ready-to-eat
U	08587	kellogg's special k low fat granola cereals ready-to-eat
U	08588	kellogg's cinnabon cereal cereals ready-to-eat
U	08589	kashi golean crisp toasted berry crumble cereals ready-to-eat
U	08590	kashi heart to heart cereals ready-to-eat
U	08590	warm cinnamon cereals ready-to-eat
U	08591	island vanilla cereals ready-to-eat
U	08592	banana nut cereals ready-to-eat
U	08593	cheerios cereals ready-to-eat
U	08594	chocolate chex cereals ready-to-eat
U	08595	cinnamon chex cereals ready-to-eat
U	08596	caramel delight cereals ready-to-eat
U	08598	honey clusters cereals ready-to-eat
U	08599	raisin bran clusters cereals ready-to-eat
U	08602	cinnamon pecan cereals ready-to-eat
U	08602	kellogg's special k cereals ready-to-eat
U	08603	kellogg's special k blueberry cereals ready-to-eat
U	08608	kashi berry blossom cereals ready-to-eat
U	08610	kashi honey sunshine cereals ready-to-eat
U	08613	kellogg's special k multigrain oats and honey cereals ready-to-eat
U	08615	kellogg's crunchy nut golden honey nut flakes cereals ready-to-eat
U	08617	kellogg's frosted mini-wheats bite size blueberry muffin cereals ready-to-eat
U	08625	cap'n crunch's halloween crunch cereals ready-to-eat
U	08627	natural granola apple cranberry almond cereals ready-to-eat
U	08628	maple brown sugar life cereal cereals ready-to-eat
U	08629	cap'n crunch's oops! all berries cereal cereals ready-to-eat
U	08629	quaker cereals ready-to-eat
U	08631	chocolate cereals ready-to-eat
U	08631	kellogg's frosted mini-wheats little bites cereals ready-to-eat
U	08632	golden maple cereals ready-to-eat
U	08632	quaker oatmeal squares cereals ready-to-eat
U	08633	honey bunches of oats with vanilla bunches cereals ready-to-eat
U	08634	peanut butter toast crunch cereals ready-to-eat
U	08635	25% reduced sugar cereals ready-to-eat
U	08635	cocoa puffs cereals ready-to-eat
U	08637	oat cluster cheerios crunch cereals ready-to-eat
U	08639	cinnamon spice cereals
U	08640	instant oatmeal organic cereals
U	08640	regular cereals
U	08641	fruit and cream cereals
U	08641	variety of flavors cereals
U	08642	apple and cinnamon cereals
U	08642	reduced sugar cereals
U	08643	honey kix cereals ready-to-eat
U	08647	kashi indigo morning cereals ready-to-eat
U	08648	kashi simply maize cereals ready-to-eat
U	08649	kashi golean crisp cinnamon crumble cereals ready-to-eat
U	08651	honey squares cereals ready-to-eat
U	08652	kellogg's krave chocolate cereal cereals ready-to-eat
U	08653	gluten free cereals ready-to-eat
U	08653	kellogg's rice krispies cereals ready-to-eat
U	08655	pecan bunches cereals ready-to-eat
U	08656	nature's path cereals ready-to-eat
U	08656	organic flax plus flakes cereals ready-to-eat
U	08657	barbara's puffins cereals ready-to-eat
U	08657	original cereals ready-to-eat
U	08658	kellogg's krave double chocolate cereal cereals ready-to-eat
U	08659	choco zucaritas cereals ready-to-eat
U	08659	kellogg's frosted flakes cereals ready-to-eat
U	08660	kellogg's apple jacks with marshmallows cereals ready-to-eat
U	08661	kellogg's cinnamon jacks cereals ready-to-eat
U	08662	with real strawberries cereals ready-to-eat
U	08663	berry fruitful cereals ready-to-eat
U	08665	post honey bunches of oats with cinnamon bunches cereals ready-to-eat
U	08666	cinnamon burst cheerios cereals ready-to-eat
U	08668	fiber one cereals ready-to-eat
U	08668	nutty clusters & almonds cereals ready-to-eat
U	08669	chocolate squares cereals ready-to-eat
U	08669	fiber one 80 calories cereals ready-to-eat
U	08670	honey nut cheerios cereals ready-to-eat
U	08670	medley crunch cereals ready-to-eat
U	08671	dulce de leche cheerios cereals ready-to-eat
U	08672	chocolate marshmallow mateys cereals ready-to-eat
U	08673	blueberry mini spooners cereals
U	08673	malt-o-meal cereals
U	08673	ready-to-eat cereals
U	08674	oat blenders with honey cereals ready-to-eat
U	08675	oat blenders with honey & almonds cereals ready-to-eat
U	08676	honey nut scooters cereals ready-to-eat
U	08676	malt-o-meal cereals ready-to-eat
U	08677	raspberry cereals ready-to-eat
U	08678	apple cinnamon chex cereals ready-to-eat
U	08679	frosted toast crunch cereals ready-to-eat
U	08680	fortified cereals
U	08680	instant cereals
U	08680	oats cereals
U	08681	cinnamon crunch cereals ready-to-eat
U	08682	general mills cereals ready-to-eat
U	08682	multi grain cheerios cereals ready-to-eat
U	08682	peanut butter cereals ready-to-eat
U	08683	multi-grain squares cereals ready-to-eat
U	08684	cascadian farm cereals ready-to-eat
U	08684	honey nut o's cereals ready-to-eat
U	08685	quaker whole hearts oat cereal cereals ready-to-eat
U	08686	maple and brown sugar cereals
U	08687	banana bread cereals
U	08687	weight control instant oatmeal cereals
U	08688	cinnamon swirl cereals
U	08688	high fiber cereals
U	08689	blueberry hazelnut cereals
U	08690	apple walnut cereals
U	08691	summer berry cereals
U	08692	peach almond cereals
U	08693	cherry pistachio cereals
U	08693	oatmeal cereals
U	08693	real medleys cereals
U	08694	cinnamon cereals
U	08694	instant oatmeal cereals
U	08694	quaker cereals
U	08694	weight control cereals
U	08695	kellogg's frosted mini-wheats cereals ready-to-eat
U	08695	little bites cereals ready-to-eat
U	08696	cinnamon almond cereals ready-to-eat
U	08696	kellogg's raisin bran cereals ready-to-eat
U	08697	kashi organic promise cereals ready-to-eat
U	08697	raisin vineyard cereals ready-to-eat
U	08699	kellogg's krave smores cereals ready-to-eat
U	08700	kellogg raisin bran with omega-3 from flaxseed cereals ready-to-eat
U	08701	kellogg's special k multi-grain cereals ready-to-eat
U	08702	cinnamon raisin pecan cereals
U	08703	cranberry almond cereals
U	08704	cereals
U	08704	dry cereals
U	08704	kellogg's special k nourish cereals
U	08704	maple brown sugar crunch cereals
U	08705	kashi golean vanilla graham clusters cereals ready-to-eat
U	08706	kellogg scooby-doo! cereal cereals ready-to-eat
U	08707	kellogg's special k chocolate almond cereals ready-to-eat
U	08708	kellogg's frosted mini-wheats touch of fruit in the middle cereals ready-to-eat
U	08709	mom's best cereals ready-to-eat
U	08709	sweetened wheat-fuls cereals ready-to-eat
U	08710	special k gluten free cereals ready-to-eat
U	08710	touch of brown sugar cereals ready-to-eat
U	08711	cinnamon brown sugar crunch cereals ready-to-eat
U	08711	kellogg's cereals ready-to-eat
U	08711	special k protein cereals ready-to-eat
U	08712	kellogg cereals ready-to-eat
U	08712	kellogg's raisin bran with cranberries cereals ready-to-eat
U	09001	(west indian cherry) acerola
U	09001	acerola
U	09001	raw acerola
U	09002	acerola juice
U	09002	raw acerola juice
U	09005	boiled apples
U	09006	cooked apples
U	09006	microwave apples
U	09006	without skin apples
U	09008	canned apples
U	09008	drained apples
U	09008	sliced apples
U	09008	sweetened apples
U	09010	dehydrated (low moisture) apples
U	09011	uncooked apples
U	09012	without added sugar apples
U	09013	dried apples
U	09013	stewed apples
U	09013	sulfured apples
U	09013	with added sugar apples
U	09014	unheated apples
U	09015	frozen apples
U	09015	heated apples
U	09015	unsweetened apples
U	09017	without added ascorbic acid apple juice
U	09018	diluted with 3 volume water without added ascorbic acid apple juice
U	09019	without added ascorbic acid (includes usda commodity) applesauce
U	09020	without salt (includes usda commodity) applesauce
U	09021	raw apricots
U	09023	water pack apricots
U	09024	juice pack apricots
U	09025	extra light syrup pack apricots
U	09026	light syrup pack apricots
U	09027	with skin apricots
U	09028	heavy syrup pack apricots
U	09029	extra heavy syrup pack apricots
U	09029	solids and liquids apricots
U	09029	without skin apricots
U	09031	dehydrated (low-moisture) apricots
U	09032	uncooked apricots
U	09033	without added sugar apricots
U	09034	dried apricots
U	09034	stewed apricots
U	09034	sulfured apricots
U	09034	with added sugar apricots
U	09035	frozen apricots
U	09035	sweetened apricots
U	09036	without added ascorbic acid apricot nectar
U	09037	all commercial varieties avocados
U	09038	california avocados
U	09039	avocados
U	09039	florida avocados
U	09039	raw avocados
U	09040	raw bananas
U	09041	bananas
U	09041	dehydrated bananas
U	09041	or banana powder bananas
U	09042	raw blackberries
U	09043	blackberry juice
U	09043	canned blackberry juice
U	09044	dried cherries
U	09044	tart cherries
U	09046	canned blackberries
U	09046	heavy syrup blackberries
U	09046	solids and liquids blackberries
U	09048	frozen blackberries
U	09048	unsweetened blackberries
U	09050	raw blueberries
U	09052	solids and liquids blueberries
U	09054	unsweetened blueberries
U	09055	frozen blueberries
U	09056	canned boysenberries
U	09056	heavy syrup boysenberries
U	09057	boysenberries
U	09057	frozen boysenberries
U	09057	unsweetened boysenberries
U	09059	breadfruit
U	09059	raw breadfruit
U	09060	(starfruit) carambola
U	09060	carambola
U	09060	raw carambola
U	09061	(natal-plum) carissa
U	09061	carissa
U	09061	raw carissa
U	09062	cherimoya
U	09062	raw cherimoya
U	09064	canned) cherries
U	09064	solids and liquids (includes usda commodity red tart cherries cherries
U	09068	red cherries
U	09068	unsweetened cherries
U	09070	raw cherries
U	09072	juice pack cherries
U	09073	light syrup pack cherries
U	09074	heavy syrup pack cherries
U	09075	extra heavy syrup pack cherries
U	09075	solids and liquids cherries
U	09076	frozen cherries
U	09076	sweetened cherries
U	09077	crabapples
U	09077	raw crabapples
U	09078	raw cranberries
U	09079	dried cranberries
U	09079	sweetened cranberries
U	09081	sweetened cranberry sauce
U	09082	canned cranberry-orange relish
U	09082	cranberry-orange relish
U	09083	european black currants
U	09084	raw currants
U	09084	red and white currants
U	09085	currants
U	09085	dried currants
U	09085	zante currants
U	09086	(bullock's-heart) custard-apple
U	09086	custard-apple
U	09086	raw custard-apple
U	09087	deglet noor dates
U	09088	elderberries
U	09088	raw elderberries
U	09089	raw figs
U	09090	water pack figs
U	09091	light syrup pack figs
U	09092	heavy syrup pack figs
U	09093	canned figs
U	09093	extra heavy syrup pack figs
U	09093	solids and liquids figs
U	09094	uncooked figs
U	09095	dried figs
U	09095	figs
U	09095	stewed figs
U	09096	water pack fruit cocktail
U	09097	juice pack fruit cocktail
U	09098	extra light syrup fruit cocktail
U	09099	light syrup fruit cocktail
U	09101	(peach and pineapple and pear and grape and cherry) fruit cocktail
U	09101	extra heavy syrup fruit cocktail
U	09101	solids and liquids fruit cocktail
U	09102	water pack fruit salad
U	09103	juice pack fruit salad
U	09104	light syrup fruit salad
U	09106	(peach and pear and apricot and pineapple and cherry) fruit salad
U	09106	extra heavy syrup fruit salad
U	09107	raw gooseberries
U	09109	canned gooseberries
U	09109	gooseberries
U	09109	light syrup pack gooseberries
U	09109	solids and liquids gooseberries
U	09110	dried goji berries
U	09110	goji berries
U	09111	pink and red and white grapefruit
U	09113	california and arizona grapefruit
U	09114	pink and red grapefruit
U	09116	all areas grapefruit
U	09117	california grapefruit
U	09118	florida grapefruit
U	09118	raw grapefruit
U	09118	white grapefruit
U	09119	water pack grapefruit
U	09120	juice pack grapefruit
U	09121	canned grapefruit
U	09121	grapefruit
U	09121	light syrup pack grapefruit
U	09121	sections grapefruit
U	09121	solids and liquids grapefruit
U	09123	canned or bottled grapefruit juice
U	09124	canned grapefruit juice
U	09124	sweetened grapefruit juice
U	09125	undiluted grapefruit juice
U	09126	diluted with 3 volume water grapefruit juice
U	09126	frozen concentrate grapefruit juice
U	09127	pink or red grapefruit juice
U	09127	with added calcium grapefruit juice
U	09129	muscadine grapes
U	09130	with added ascorbic acid grape juice
U	09131	american type (slip skin) grapes
U	09132	raw grapes
U	09132	red or green (european type grapes
U	09132	such as thompson seedless) grapes
U	09133	water pack grapes
U	09134	canned grapes
U	09134	grapes
U	09134	heavy syrup pack grapes
U	09134	solids and liquids grapes
U	09134	thompson seedless grapes
U	09135	without added ascorbic acid grape juice
U	09138	(cape-gooseberries or poha) groundcherries
U	09138	groundcherries
U	09138	raw groundcherries
U	09139	common guavas
U	09140	guavas
U	09140	raw guavas
U	09140	strawberry guavas
U	09143	cooked guava sauce
U	09143	guava sauce
U	09144	raw jackfruit
U	09145	(jambolan) java-plum
U	09145	java-plum
U	09145	raw java-plum
U	09146	raw jujube
U	09147	chinese jujube
U	09147	dried jujube
U	09147	fresh jujube
U	09147	jujube
U	09148	green kiwifruit
U	09149	kumquats
U	09149	raw kumquats
U	09150	lemons
U	09150	raw lemons
U	09150	without peel lemons
U	09152	raw lemon juice
U	09153	canned or bottled lemon juice from concentrate
U	09154	frozen lemon juice
U	09154	lemon juice
U	09154	single strength lemon juice
U	09154	unsweetened lemon juice
U	09156	lemon peel
U	09156	raw lemon peel
U	09159	limes
U	09159	raw limes
U	09160	raw lime juice
U	09161	canned or bottled lime juice
U	09161	lime juice
U	09161	unsweetened lime juice
U	09163	dried blueberries
U	09163	sweetened blueberries
U	09164	raw litchis
U	09165	dried litchis
U	09165	litchis
U	09167	frozen loganberries
U	09167	loganberries
U	09172	raw longans
U	09173	dried longans
U	09173	longans
U	09174	loquats
U	09174	raw loquats
U	09175	(mamey) mammy-apple
U	09175	mammy-apple
U	09175	raw mammy-apple
U	09176	mangos
U	09176	raw mangos
U	09177	canned mangosteen
U	09177	mangosteen
U	09177	syrup pack mangosteen
U	09178	dried mango
U	09178	mango
U	09178	sweetened mango
U	09181	cantaloupe melons
U	09183	casaba melons
U	09184	honeydew melons
U	09184	melons
U	09184	raw melons
U	09185	frozen melon balls
U	09185	melon balls
U	09190	mulberries
U	09190	raw mulberries
U	09191	nectarines
U	09191	raw nectarines
U	09192	oheloberries
U	09192	raw oheloberries
U	09193	canned (small-extra large) olives
U	09194	canned (jumbo-super colossal) olives
U	09194	ripe olives
U	09195	canned or bottled olives
U	09195	green olives
U	09195	olives
U	09195	pickled olives
U	09200	all commercial varieties oranges
U	09201	california oranges
U	09201	valencias oranges
U	09202	navels oranges
U	09203	florida oranges
U	09205	oranges
U	09205	raw oranges
U	09205	with peel oranges
U	09206	raw orange juice
U	09207	canned orange juice
U	09210	with added calcium and vitamin d orange juice
U	09213	with added calcium orange juice
U	09214	undiluted orange juice
U	09215	diluted with 3 volume water orange juice
U	09215	frozen concentrate orange juice
U	09215	unsweetened orange juice
U	09216	orange peel
U	09216	raw orange peel
U	09217	canned or bottled orange-grapefruit juice
U	09217	orange-grapefruit juice
U	09217	unsweetened orange-grapefruit juice
U	09218	raw tangerines
U	09220	light syrup pack tangerines
U	09221	raw tangerine juice
U	09223	canned tangerine juice
U	09223	sweetened tangerine juice
U	09223	tangerine juice
U	09226	papayas
U	09226	raw papayas
U	09228	canned papaya
U	09228	drained papaya
U	09228	heavy syrup papaya
U	09228	papaya
U	09229	canned papaya nectar
U	09229	papaya nectar
U	09231	(granadilla) passion-fruit
U	09231	passion-fruit
U	09231	purple passion-fruit
U	09231	raw passion-fruit
U	09232	purple passion-fruit juice
U	09233	passion-fruit juice
U	09233	raw passion-fruit juice
U	09233	yellow passion-fruit juice
U	09236	raw peaches
U	09236	yellow peaches
U	09237	water pack peaches
U	09238	juice pack peaches
U	09239	extra light syrup peaches
U	09240	light syrup pack peaches
U	09242	extra heavy syrup pack peaches
U	09243	heavy syrup pack peaches
U	09243	solids and liquids peaches
U	09243	spiced peaches
U	09245	dehydrated (low-moisture) peaches
U	09246	uncooked peaches
U	09247	without added sugar peaches
U	09248	dried peaches
U	09248	stewed peaches
U	09248	sulfured peaches
U	09248	with added sugar peaches
U	09250	frozen peaches
U	09250	sliced peaches
U	09250	sweetened peaches
U	09251	without added ascorbic acid peach nectar
U	09253	water pack pears
U	09254	juice pack pears
U	09255	extra light syrup pack pears
U	09256	light syrup pack pears
U	09257	heavy syrup pack pears
U	09258	extra heavy syrup pack pears
U	09258	solids and liquids pears
U	09259	uncooked pears
U	09260	without added sugar pears
U	09261	dried pears
U	09261	stewed pears
U	09261	sulfured pears
U	09261	with added sugar pears
U	09262	without added ascorbic acid pear nectar
U	09264	dried persimmons
U	09264	japanese persimmons
U	09265	native persimmons
U	09265	persimmons
U	09265	raw persimmons
U	09266	all varieties pineapple
U	09267	water pack pineapple
U	09269	light syrup pack pineapple
U	09270	heavy syrup pack pineapple
U	09271	extra heavy syrup pack pineapple
U	09271	solids and liquids pineapple
U	09272	chunks pineapple
U	09272	frozen pineapple
U	09272	sweetened pineapple
U	09273	without added ascorbic acid pineapple juice
U	09274	undiluted pineapple juice
U	09275	diluted with 3 volume water pineapple juice
U	09275	frozen concentrate pineapple juice
U	09276	(surinam-cherry) pitanga
U	09276	pitanga
U	09276	raw pitanga
U	09277	raw plantains
U	09278	cooked plantains
U	09279	raw plums
U	09281	water pack plums
U	09282	juice pack plums
U	09283	light syrup pack plums
U	09284	heavy syrup pack plums
U	09285	extra heavy syrup pack plums
U	09285	purple plums
U	09285	solids and liquids plums
U	09286	pomegranates
U	09286	raw pomegranates
U	09287	raw prickly pears
U	09288	canned prunes
U	09288	heavy syrup pack prunes
U	09288	solids and liquids prunes
U	09289	uncooked prunes
U	09290	dehydrated (low-moisture) prunes
U	09290	prunes
U	09290	stewed prunes
U	09291	uncooked plums
U	09292	without added sugar plums
U	09293	dried (prunes) plums
U	09293	stewed plums
U	09293	with added sugar plums
U	09294	canned prune juice
U	09294	prune juice
U	09295	pummelo
U	09295	raw pummelo
U	09296	quinces
U	09296	raw quinces
U	09297	golden seedless raisins
U	09298	seedless raisins
U	09299	raisins
U	09299	seeded raisins
U	09301	canned rambutan
U	09301	rambutan
U	09301	syrup pack rambutan
U	09302	raw raspberries
U	09304	canned raspberries
U	09304	heavy syrup pack raspberries
U	09304	solids and liquids raspberries
U	09306	red raspberries
U	09306	sweetened raspberries
U	09307	raw rhubarb
U	09309	uncooked rhubarb
U	09310	cooked rhubarb
U	09310	frozen rhubarb
U	09310	with sugar rhubarb
U	09311	raw roselle
U	09311	roselle
U	09312	raw rose-apples
U	09312	rose-apples
U	09313	raw sapodilla
U	09313	sapodilla
U	09314	mamey sapote
U	09314	raw sapote
U	09314	sapote
U	09315	raw soursop
U	09315	soursop
U	09316	raw strawberries
U	09317	canned strawberries
U	09317	heavy syrup pack strawberries
U	09317	solids and liquids strawberries
U	09318	unsweetened strawberries
U	09319	whole strawberries
U	09320	frozen strawberries
U	09320	sliced strawberries
U	09320	strawberries
U	09320	sweetened strawberries
U	09321	(sweetsop) sugar-apples
U	09321	raw sugar-apples
U	09321	sugar-apples
U	09322	raw tamarinds
U	09322	tamarinds
U	09325	(pineapple and papaya and banana and guava) fruit salad
U	09325	canned fruit salad
U	09325	fruit salad
U	09325	heavy syrup fruit salad
U	09325	solids and liquids fruit salad
U	09325	tropical fruit salad
U	09326	raw watermelon
U	09326	watermelon
U	09328	canned maraschino cherries
U	09328	drained maraschino cherries
U	09328	maraschino cherries
U	09334	feijoa
U	09334	raw feijoa
U	09340	asian pears
U	09351	canned fruit cocktail
U	09351	drained fruit cocktail
U	09351	fruit cocktail
U	09351	heavy syrup fruit cocktail
U	09352	light syrup blueberries
U	09353	canned blueberries
U	09353	drained blueberries
U	09353	heavy syrup blueberries
U	09354	canned pineapple
U	09354	drained pineapple
U	09354	juice pack pineapple
U	09357	apricots
U	09357	canned apricots
U	09357	drained apricots
U	09357	heavy syrup apricots
U	09362	sour cherries
U	09362	water pack cherries
U	09367	canned cherries
U	09367	cherries
U	09367	drained cherries
U	09367	heavy syrup cherries
U	09367	pitted cherries
U	09367	sweet cherries
U	09370	canned peaches
U	09370	drained peaches
U	09370	heavy syrup peaches
U	09370	peaches
U	09374	canned pears
U	09374	drained pears
U	09374	heavy syrup pears
U	09379	canned plums
U	09379	drained plums
U	09379	heavy syrup plums
U	09383	(mandarin oranges) tangerines
U	09383	canned tangerines
U	09383	drained tangerines
U	09383	juice pack tangerines
U	09383	tangerines
U	09401	unsweetened applesauce
U	09401	with added ascorbic acid applesauce
U	09402	applesauce
U	09402	canned applesauce
U	09402	sweetened applesauce
U	09402	with salt applesauce
U	09403	apricot nectar
U	09403	canned apricot nectar
U	09403	with added ascorbic acid apricot nectar
U	09404	pink grapefruit juice
U	09404	raw grapefruit juice
U	09407	canned peach nectar
U	09407	peach nectar
U	09407	with added ascorbic acid peach nectar
U	09408	canned pear nectar
U	09408	pear nectar
U	09408	with added ascorbic acid pear nectar
U	09409	canned or bottled pineapple juice
U	09409	with added ascorbic acid pineapple juice
U	09410	undiluted apple juice
U	09411	diluted with 3 volume water apple juice
U	09411	frozen concentrate apple juice
U	09412	bartlett pears
U	09413	red anjou pears
U	09414	bosc pears
U	09415	green anjou pears
U	09415	pears
U	09415	raw pears
U	09416	bottled grapefruit juice
U	09416	grapefruit juice
U	09416	ocean spray grapefruit juice
U	09416	unsweetened grapefruit juice
U	09416	white grapefruit juice
U	09420	canned jackfruit
U	09420	jackfruit
U	09420	syrup pack jackfruit
U	09421	dates
U	09421	medjool dates
U	09422	durian
U	09422	raw or frozen durian
U	09423	prune puree
U	09426	candied fruit
U	09427	abiyuch
U	09427	raw abiyuch
U	09428	raw rowal
U	09428	rowal
U	09429	traditional varieties pineapple
U	09430	extra sweet variety pineapple
U	09430	pineapple
U	09430	raw pineapple
U	09431	drained usda commodity
U	09432	grapes) usda commodity
U	09432	light syrup usda commodity
U	09432	mixed fruit (peaches usda commodity
U	09432	pears usda commodity
U	09432	solids and liquids usda commodity
U	09433	clementines
U	09433	raw clementines
U	09434	canned guanabana nectar
U	09434	guanabana nectar
U	09435	with added ascorbic acid guava nectar
U	09436	canned mango nectar
